x,y,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
10.5,19.5,-74.64601236,-66.20276291,-67.7994824,-64.53093797,-68.47885269,-65.93967757,-61.97584317,-62.11500847
10.5,21,-70.42482911,-61.41595515,-71.10868094,-65.47769462,-65.80041458,-68.56680383,-67.01584277,-64.37431174
10.5,22.5,-75.80702503,-57.50151781,-73.08477316,-65.73353378,-69.83873929,-61.20832753,-63.13440737,-65.98976608
10.5,24,-74.77738355,-60.10746167,-66.41501986,-64.40202121,-69.49396298,-59.3685565,-62.09747555,-69.07735388
10.5,25.5,-67.97901143,-51.53823607,-68.7189493,-77.31445034,-62.42892378,-63.13413872,-60.74241606,-74.13926592
10.5,27,-69.80866923,-44.91696591,-67.86678557,-76.25045738,-66.74231475,-67.0766081,-63.71760778,-98.4172753
12,27,-70.34238684,-55.08646677,-68.40762729,-74.94536892,-69.70568262,-81.75871382,-65.51279437,-65.11054091
12,25.5,-66.60815312,-60.43868552,-68.55652394,-65.91126357,-69.78338216,-81.64994378,-65.75644728,-70.50052922
12,24,-74.84223777,-62.74198572,-71.81252361,-62.60685097,-65.11530428,-73.99276029,-62.75463895,-77.09077471
12,22.5,-69.21000348,-63.5533997,-70.28311731,-67.23150727,-72.60122965,-67.02914457,-61.51658802,-67.52499825
12,21,-78.83103575,-67.97814906,-70.60264212,-65.20302463,-73.43383359,-60.28184283,-62.09046835,-73.94295902
12,19.5,-76.72901559,-68.31715612,-71.0818707,-67.37541788,-62.23025886,-60.51720319,-66.49438331,-67.55061351
12,18,-72.45597011,-66.20884172,-76.96939299,-65.97685874,-68.08691272,-59.40598306,-68.83609553,-66.96715687
12,16.5,-74.48860899,-64.55211853,-68.94189349,-66.08279332,-65.73927902,-61.71872259,-65.84490717,-67.91098079
12,15,-67.38372116,-68.75812091,-69.32276156,-69.63240054,-76.97203128,-61.66685731,-61.70866252,-67.12739947
12,13.5,-75.50281187,-70.81524136,-71.46232465,-67.13569164,-66.04565694,-67.21378834,-62.3363488,-73.93674819
12,12,-78.40440981,-69.06341799,-79.01198432,-67.08395814,-69.13868014,-66.52654677,-59.20363486,-66.13651733
12,10.5,-78.99429204,-72.48700214,-68.21534006,-66.00892965,-66.74467557,-75.82408598,-56.92838873,-76.04265405
12,9,-79.67904421,-75.34204763,-69.14484776,-68.223295,-69.03780378,-66.40681992,-56.49481163,-66.19364817
12,7.5,-76.347287,-74.30564859,-71.93997356,-68.15494259,-66.84535657,-58.65895336,-56.11128837,-60.24411534
12,6,-75.2950931,-71.86303311,-74.91813832,-68.52782876,-62.19200336,-60.67005148,-55.26601415,-60.54008182
12,4.5,-78.79490362,-71.50705113,-75.80866246,-70.42411545,-63.43811568,-57.69921586,-54.132154,-61.70730909
12,3,-73.77193435,-67.73522484,-72.5074985,-78.41463492,-67.55213283,-65.51628779,-46.66740933,-71.34498886
12,1.5,-71.84799751,-76.04002761,-75.21089448,-73.66316572,-78.68882308,-60.44944521,-40.78612546,-58.74425175
13.5,1.5,-74.777508,-72.06931979,-83.04844468,-76.94458867,-67.27332717,-64.0647369,-46.7750236,-60.42775103
13.5,3,-76.37147338,-97.76686993,-100,-74.29268688,-65.62387867,-61.21829649,-50.06884076,-61.36035741
13.5,4.5,-98.14201883,-78.9287018,-74.64862689,-73.58423138,-72.07954338,-61.02071456,-50.32249105,-74.83069312
13.5,6,-74.20758386,-75.54828581,-70.49378528,-68.97047227,-65.41097051,-63.16535712,-60.44848264,-58.81928743
13.5,7.5,-74.02699924,-76.35661272,-67.18163392,-71.88168429,-65.66994651,-65.89828111,-56.32180197,-58.93144904
13.5,9,-73.02260602,-74.96256465,-74.62325394,-68.72065171,-63.88636271,-65.69850902,-57.04561022,-73.18308991
13.5,10.5,-73.42388363,-73.00639728,-75.43983324,-76.06173605,-62.08644395,-67.51885558,-57.17189869,-60.1923365
13.5,12,-78.58858267,-69.51656449,-70.9251936,-66.90325889,-65.6574882,-76.69530839,-62.38553252,-60.78026939
13.5,13.5,-74.54410023,-67.14153303,-66.83571364,-62.14327688,-65.39607719,-70.28634887,-65.49214088,-65.71902824
13.5,15,-72.64296277,-66.13191861,-67.87231178,-74.43537852,-77.41130182,-62.42945059,-64.76193752,-66.05791543
13.5,16.5,-76.91750036,-61.94907588,-68.17455795,-62.32963402,-65.20505007,-59.03470495,-64.17301879,-64.37364846
13.5,18,-91.19506142,-62.39157516,-66.22504822,-62.22837197,-65.29169503,-62.52841607,-66.10478892,-73.85514096
13.5,19.5,-68.50482011,-62.92710386,-71.96037644,-66.03867555,-65.54558624,-58.54066648,-60.97302355,-72.43784195
13.5,21,-70.51332094,-67.88627899,-71.76818018,-95.77722453,-62.30911491,-61.9712783,-65.20406192,-73.76188618
13.5,22.5,-68.27712563,-65.61643375,-66.96673287,-64.93108919,-74.91811679,-60.5459222,-65.62600798,-64.9401817
13.5,24,-68.24724813,-66.0907412,-67.13175027,-67.13514257,-70.58949624,-66.72297911,-64.47812945,-62.98546414
