x,y,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
7.5,4.5,-78.25804763,-73.66009096,-75.18770745,-72.54678636,-73.30456774,-63.81367708,-60.68471281,-64.24736846
7.5,6,-71.9562754,-76.88169027,-79.67737278,-70.56773022,-71.86432713,-61.42976081,-57.02879352,-73.38586602
7.5,7.5,-74.80239263,-65.920175,-69.45391968,-68.19532574,-69.293734,-59.20018451,-63.72226937,-68.53321478
7.5,9,-77.73229154,-73.71962308,-72.97150993,-69.79455292,-68.28708142,-64.11222976,-58.14754372,-71.67058393
7.5,10.5,-72.64789018,-64.92174115,-72.41778876,-66.12563364,-69.82438503,-58.38004398,-59.38603038,-65.24778079
7.5,12,-67.61369926,-72.98810491,-67.05179665,-63.09684241,-67.29435475,-58.19928241,-60.42035499,-63.72800136
7.5,13.5,-78.709347,-72.68068002,-70.30271201,-64.44752305,-65.87102992,-58.72109467,-58.92970674,-61.15925189
7.5,15,-69.55845799,-59.79612388,-75.01148194,-65.84835424,-74.69285765,-67.22487363,-67.90706869,-67.53735698
7.5,16.5,-71.54621595,-65.80017005,-78.51420079,-65.49770246,-67.7632091,-66.08098366,-69.45822789,-71.63346637
7.5,18,-70.58360561,-63.69399996,-71.71108072,-67.48918246,-72.94757565,-62.34331953,-67.33168515,-66.77445127
7.5,19.5,-68.88440773,-59.15141038,-67.55335702,-66.25904702,-68.85275179,-62.50305848,-63.4750173,-73.89447127
7.5,21,-69.63492574,-60.45198634,-71.50424998,-61.9890243,-62.62771461,-62.03981112,-63.09651862,-64.23942618
7.5,22.5,-74.18984358,-61.59251279,-79.28678154,-66.78891931,-74.27784832,-62.64259133,-62.07886532,-69.14162424
7.5,24,-69.5765584,-54.78387421,-66.31473302,-65.54899938,-69.7209594,-63.8332671,-70.74916159,-67.47568942
7.5,25.5,-68.18228672,-52.81089732,-64.45277355,-70.13388322,-69.19750346,-66.37883207,-70.90965132,-72.88252954
7.5,27,-66.26195974,-55.72922282,-65.24245056,-67.25149739,-69.08517409,-69.4059034,-69.03593349,-73.5500727
9,27,-70.59899734,-50.37498447,-65.65896153,-63.69977539,-72.27056128,-75.75658623,-66.7384475,-76.69767049
9,25.5,-71.24515664,-51.54775047,-63.24959743,-66.55932682,-66.54059934,-70.44674224,-64.71554396,-73.39758794
9,24,-68.14835284,-53.87961246,-65.58604257,-77.09665258,-72.61465555,-65.3938168,-63.72281139,-69.45636163
9,22.5,-70.09585707,-59.94335311,-64.54038571,-69.43494053,-61.83142333,-60.50983275,-65.11883452,-69.817844
9,21,-73.57381336,-61.10322594,-67.03132053,-65.94917844,-66.20276457,-61.54012528,-68.05705881,-67.64313284
9,19.5,-64.91016685,-62.38839674,-69.15076154,-66.54217507,-73.90585909,-65.74571525,-66.92848846,-71.11961091
9,18,-70.48760144,-62.32547756,-71.98156787,-69.33750168,-75.73426743,-65.98453031,-69.26516941,-69.74066721
9,16.5,-74.22516623,-66.35435652,-79.45367666,-62.72355539,-73.87421474,-67.46884588,-67.11944287,-72.32298285
9,15,-69.7305077,-64.41673817,-73.59445587,-70.09410963,-71.2244147,-64.01747402,-61.91078933,-67.58830412
9,13.5,-70.81052505,-66.7623265,-70.48729229,-67.58270681,-67.14740822,-61.35567536,-63.08705103,-68.69671367
9,12,-77.56235972,-66.6765445,-72.61241081,-63.0085273,-63.95479514,-61.5917856,-65.08575568,-64.7161905
9,10.5,-73.14079881,-64.98006351,-71.09917229,-65.64424623,-66.730525,-60.0449249,-58.77428577,-70.43994918
9,9,-72.31487224,-69.60988792,-73.89998451,-70.16717918,-65.77512959,-56.74440768,-56.06298751,-70.67983356
9,7.5,-69.82972737,-65.61961238,-70.23366553,-70.53260879,-65.26004365,-69.94498089,-59.47398978,-68.53636534
9,6,-72.69521844,-68.18414418,-71.14970378,-74.22719256,-66.27867476,-56.94870613,-56.28576334,-67.33764763
